序,產品代號,品名,單價,體積,廠牌,長,寬,高,種類,葷素,重量(g),"輸入格式(序,產品代碼+品名,單價,體積,種類)"
429,J2-74,《黑松》沙士-加鹽(330ml罐),79,1014,黑松,6.5,13,12,飲料_甜品_多入裝,素食,353,429_J2-74《黑松》沙士-加鹽(330ml罐)_79_1014_飲料_甜品_多入裝
431,J2-76,《維大力》加鹽沙士(330ml罐),79,1014,維大力,6.5,13,12,飲料_甜品_多入裝,素食,353,431_J2-76《維大力》加鹽沙士(330ml罐)_79_1014_飲料_甜品_多入裝
432,J2-77,《維大力》汽水(330ml瓶),72,1014,維大力,6.5,13,12,飲料_甜品_多入裝,素食,353,432_J2-77《維大力》汽水(330ml瓶)_72_1014_飲料_甜品_多入裝
433,J2-78,《維他露P》汽水(330ml罐),85,1014,維他露P,6.5,13,12,飲料_甜品_多入裝,素食,353,433_J2-78《維他露P》汽水(330ml罐)_85_1014_飲料_甜品_多入裝
434,K1-1,《味丹》味味A冬菜鴨肉冬粉(60gx3碗/組),55,4704,味丹,42,14,8,泡麵_家庭號,葷食,180,434_K1-1《味丹》味味A冬菜鴨肉冬粉(60gx3碗/組)_55_4704_泡麵_家庭號
435,K1-2,《味丹》味味A排骨雞麵(90gx3碗/組),55,4704,味丹,42,14,8,泡麵_家庭號,葷食,270,435_K1-2《味丹》味味A排骨雞麵(90gx3碗/組)_55_4704_泡麵_家庭號
436,K1-3,《味丹》味味一品皇朝牛筋麵(185gx2入/組),82,4704,味丹,42,14,8,泡麵_家庭號,葷食,370,436_K1-3《味丹》味味一品皇朝牛筋麵(185gx2入/組)_82_4704_泡麵_家庭號
439,K1-6,《味丹》味味一品極品紅燒牛肉麵(178g*2入/組),82,4704,味丹,42,14,8,泡麵_家庭號,葷食,356,439_K1-6《味丹》味味一品極品紅燒牛肉麵(178g*2入/組)_82_4704_泡麵_家庭號
440,K1-7,《味丹》雙響泡火山岩燒豚骨湯麵(110g*3桶/組),78,4704,味丹,42,14,8,泡麵_家庭號,葷食,330,440_K1-7《味丹》雙響泡火山岩燒豚骨湯麵(110g*3桶/組)_78_4704_泡麵_家庭號
441,K1-8,《味丹》雙響泡京醬牛肉桶麵(105gx3桶/組),74,4704,味丹,42,14,8,泡麵_家庭號,葷食,315,441_K1-8《味丹》雙響泡京醬牛肉桶麵(105gx3桶/組)_74_4704_泡麵_家庭號
446,K1-13,《味王》麻油雞絲湯麵(85g*3入/組),55,4704,味王,42,14,8,泡麵_家庭號,葷食,255,446_K1-13《味王》麻油雞絲湯麵(85g*3入/組)_55_4704_泡麵_家庭號
450,K1-17,《維力》一度贊-爌肉麵(200g*2碗/組),88,5206.25,維力,35,17.5,8.5,泡麵_家庭號,葷食,400,450_K1-17《維力》一度贊-爌肉麵(200g*2碗/組)_88_5206.25_泡麵_家庭號
453,K1-20,《維力》大乾麵老北京炸醬麵(113gx2碗/組),48,5206.25,維力,35,17.5,8.5,泡麵_家庭號,葷食,226,453_K1-20《維力》大乾麵老北京炸醬麵(113gx2碗/組)_48_5206.25_泡麵_家庭號
455,K1-22,《維力》中華特餐桶-麻辣豬肉麵(140g*2入/組),68,4075.5,維力,28.5,13,11,泡麵_家庭號,葷食,280,455_K1-22《維力》中華特餐桶-麻辣豬肉麵(140g*2入/組)_68_4075.5_泡麵_家庭號
456,K1-23,《維力》中華特餐桶-酸菜牛肉麵(140g*2入/組),72,4075.5,維力,28.5,13,11,泡麵_家庭號,葷食,280,456_K1-23《維力》中華特餐桶-酸菜牛肉麵(140g*2入/組)_72_4075.5_泡麵_家庭號
460,K1-27,《維力》真爽豬肉湯麵(90g×3入/組),46,4704,維力,42,14,8,泡麵_家庭號,葷食,270,460_K1-27《維力》真爽豬肉湯麵(90g×3入/組)_46_4704_泡麵_家庭號
462,K1-29,《雙響泡》勁濃豬肉湯麵(106g*3/組),80,6277.11,雙響泡,42.1,14.2,10.5,泡麵_家庭號,葷食,318,462_K1-29《雙響泡》勁濃豬肉湯麵(106g*3/組)_80_6277.11_泡麵_家庭號
463,L1-1,《小老板》厚片海苔-原味(36g/包,55,1330,小老板,14,5,19,餅乾_堅果海苔,素食,36,463_L1-1《小老板》厚片海苔-原味(36g/包_55_1330_餅乾_堅果海苔
464,L1-2,《小老板》厚片海苔-辣味(36g/包,55,1330,小老板,14,5,19,餅乾_堅果海苔,素食,36,464_L1-2《小老板》厚片海苔-辣味(36g/包_55_1330_餅乾_堅果海苔
465,L1-3,《小老板》厚片海苔-山葵味(36g/包),55,1330,小老板,14,5,19,餅乾_堅果海苔,素食,36,465_L1-3《小老板》厚片海苔-山葵味(36g/包)_55_1330_餅乾_堅果海苔
466,L1-4,《高岡屋》燒海苔(半切)(25.2g/包),65,598,高岡屋,23,2,13,餅乾_堅果海苔,素食,25,466_L1-4《高岡屋》燒海苔(半切)(25.2g/包)_65_598_餅乾_堅果海苔
467,L1-5,《高岡屋》味付半切海苔(29g/包),90,598,高岡屋,23,2,13,餅乾_堅果海苔,素食,29,467_L1-5《高岡屋》味付半切海苔(29g/包)_90_598_餅乾_堅果海苔
468,L1-6,《高岡屋》韓式海苔(5.4g*3包/組),40,990,高岡屋,11,6,15,餅乾_堅果海苔,素食,15,468_L1-6《高岡屋》韓式海苔(5.4g*3包/組)_40_990_餅乾_堅果海苔
475,L1-13,《元本山》對切海苔-芥末(31.2g/包),77,598,聯華,23,2,13,餅乾_堅果海苔,素食,31,475_L1-13《元本山》對切海苔-芥末(31.2g/包)_77_598_餅乾_堅果海苔
476,L1-14,《元本山》對切海苔-辣味(39g/包),77,598,聯華,23,2,13,餅乾_堅果海苔,素食,39,476_L1-14《元本山》對切海苔-辣味(39g/包)_77_598_餅乾_堅果海苔
477,L1-15,《元本山》朝鮮海苔(3切30枚/包),69,598,聯華,23,2,13,餅乾_堅果海苔,素食,40,477_L1-15《元本山》朝鮮海苔(3切30枚/包)_69_598_餅乾_堅果海苔
487,L1-25,《盛香珍》杏仁小魚(125g/包),99,1249.5,盛香珍,17,3.5,21,餅乾_堅果海苔,葷食,125,487_L1-25《盛香珍》杏仁小魚(125g/包)_99_1249.5_餅乾_堅果海苔
488,L1-26,《盛香珍》開心果(150g/包),92,882,盛香珍,14,3.5,18,餅乾_堅果海苔,素食,150,488_L1-26《盛香珍》開心果(150g/包)_92_882_餅乾_堅果海苔
489,L1-27,《義美》香蒜青豆(178g/包),42,1564,義美,17,4,23,餅乾_堅果海苔,葷食,178,489_L1-27《義美》香蒜青豆(178g/包)_42_1564_餅乾_堅果海苔
497,L1-35,《義美》香脆杏仁(132g/包),80,682.5,義美,13,15,3.5,餅乾_堅果海苔,葷食,132,497_L1-35《義美》香脆杏仁(132g/包)_80_682.5_餅乾_堅果海苔
504,L1-42,《萬歲牌》蜜汁腰果(180g/包),98,682.5,聯華,13,3.5,15,餅乾_堅果海苔,葷食,180,504_L1-42《萬歲牌》蜜汁腰果(180g/包)_98_682.5_餅乾_堅果海苔
509,L1-47,《萬歲牌》櫻花蝦綜合果(140公克/包),100,682.5,聯華,13,3.5,15,餅乾_堅果海苔,葷食,140,509_L1-47《萬歲牌》櫻花蝦綜合果(140公克/包)_100_682.5_餅乾_堅果海苔
510,L1-48,《萬歲牌》和風咖哩榛果(120公克/包),100,682.5,聯華,13,3.5,15,餅乾_堅果海苔,葷食,120,510_L1-48《萬歲牌》和風咖哩榛果(120公克/包)_100_682.5_餅乾_堅果海苔
516,L1-54,《萬歲牌》薄鹽烘焙核桃(130g/包),98,682.5,聯華,13,3.5,15,餅乾_堅果海苔,素食,130,516_L1-54《萬歲牌》薄鹽烘焙核桃(130g/包)_98_682.5_餅乾_堅果海苔
517,L1-55,《萬歲牌》蔓莓纖果(160g/包),100,685.13,聯華,13.5,3.5,14.5,餅乾_堅果海苔,素食,160,517_L1-55《萬歲牌》蔓莓纖果(160g/包)_100_685.125_餅乾_堅果海苔
518,L1-56,《萬歲牌》無調味杏仁果(200g/包),145,685.13,聯華,13.5,3.5,14.5,餅乾_堅果海苔,素食,200,518_L1-56《萬歲牌》無調味杏仁果(200g/包)_145_685.125_餅乾_堅果海苔
519,L1-57,《萬歲牌》無調味腰果(180g/包),145,685.13,聯華,13.5,3.5,14.5,餅乾_堅果海苔,素食,180,519_L1-57《萬歲牌》無調味腰果(180g/包)_145_685.125_餅乾_堅果海苔
520,L1-58,《萬歲牌》無調味核桃杏仁(180公克/包),145,685.13,聯華,13.5,3.5,14.5,餅乾_堅果海苔,素食,180,520_L1-58《萬歲牌》無調味核桃杏仁(180公克/包)_145_685.125_餅乾_堅果海苔
521,L1-59,《萬歲牌》無調味綜合果(180g/包),145,685.13,聯華,13.5,3.5,14.5,餅乾_堅果海苔,素食,180,521_L1-59《萬歲牌》無調味綜合果(180g/包)_145_685.125_餅乾_堅果海苔
522,L2-1,《Lay's樂事》樂多組合包(237g(5包)/袋),79,6300,Lay's樂事,30,30,7,餅乾_組合包,葷食,237,522_L2-1《Lay's樂事》樂多組合包(237g(5包)/袋)_79_6300_餅乾_組合包
531,L2-10,《乖乖》奶油椰子(52g*4包/組),60,4680,乖乖,12,13,30,餅乾_組合包,葷食,208,531_L2-10《乖乖》奶油椰子(52g*4包/組)_60_4680_餅乾_組合包
532,L2-11,《乖乖》煉乳玉米脆果(52g*4包/組),59,4680,乖乖,12,13,30,餅乾_組合包,葷食,208,532_L2-11《乖乖》煉乳玉米脆果(52g*4包/組)_59_4680_餅乾_組合包
533,L2-12,《旺旺》浪味仙分享包(42g*4包/袋),59,4680,旺旺,12,13,30,餅乾_組合包,葷食,168,533_L2-12《旺旺》浪味仙分享包(42g*4包/袋)_59_4680_餅乾_組合包
534,L2-13,《旺旺》燒米屋(350g/包),99,6887.5,旺旺,25,29,9.5,餅乾_組合包,素食,350,534_L2-13《旺旺》燒米屋(350g/包)_99_6887.5_餅乾_組合包
536,L2-15,《旺旺》瑞花仙貝經濟包(350g/包),95,5800,旺旺,29,25,8,餅乾_組合包,素食,350,536_L2-15《旺旺》瑞花仙貝經濟包(350g/包)_95_5800_餅乾_組合包
544,L2-23,《旺旺》雪燒(170g/包),39,2125,旺旺,17,5,25,餅乾_組合包,素食,170,544_L2-23《旺旺》雪燒(170g/包)_39_2125_餅乾_組合包
545,L2-24,《旺旺》米起司(2枚*18入),36,1748,旺旺,23,4,19,餅乾_組合包,葷食,36,545_L2-24《旺旺》米起司(2枚*18入)_36_1748_餅乾_組合包
547,L2-26,《華元》真魷味歡樂包-紅燒(144G/袋),54,6300,華元,30,30,7,餅乾_組合包,葷食,144,547_L2-26《華元》真魷味歡樂包-紅燒(144G/袋)_54_6300_餅乾_組合包
548,L2-27,《裕榮》蝦味先家族組合包(4包),52,4680,裕榮,12,13,30,餅乾_組合包,葷食,240,548_L2-27《裕榮》蝦味先家族組合包(4包)_52_4680_餅乾_組合包
551,L2-30,《聯華》卡迪那德州薯條量販包(42gx4包/袋),65,6300,聯華,30,30,7,餅乾_組合包,葷食,168,551_L2-30《聯華》卡迪那德州薯條量販包(42gx4包/袋)_65_6300_餅乾_組合包
552,L2-31,《聯華》卡迪那牛排量販包(180公克/包),69,6300,聯華,30,30,7,餅乾_組合包,葷食,180,552_L2-31《聯華》卡迪那牛排量販包(180公克/包)_69_6300_餅乾_組合包
553,L2-32,《聯華》可樂果古早味量販包(57g*4包/袋),62,6300,聯華,30,30,7,餅乾_組合包,葷食,228,553_L2-32《聯華》可樂果古早味量販包(57g*4包/袋)_62_6300_餅乾_組合包
555,L3-1,《HAITAI》海太蘇打餅(162g/盒),42,1518,HAITAI,22,6,11.5,餅乾_蘇打餅,葷食,162,555_L3-1《HAITAI》海太蘇打餅(162g/盒)_42_1518_餅乾_蘇打餅
556,L3-2,《HAITAI》海太蔬菜營養餅乾(194g/盒),49,1518,HAITAI,22,6,11.5,餅乾_蘇打餅,葷食,194,556_L3-2《HAITAI》海太蔬菜營養餅乾(194g/盒)_49_1518_餅乾_蘇打餅
564,L3-10,《中祥》麥穗蘇打(160g/包),23,880,中祥,11,5,16,餅乾_蘇打餅,葷食,160,564_L3-10《中祥》麥穗蘇打(160g/包)_23_880_餅乾_蘇打餅
565,L3-11,《中祥》自然?鹽(120g/包),36,1440,中祥,20,9,8,餅乾_蘇打餅,葷食,120,565_L3-11《中祥》自然?鹽(120g/包)_36_1440_餅乾_蘇打餅
566,L3-12,《日為》天然?源(160g/包),28,1323,日為,21,9,7,餅乾_蘇打餅,葷食,160,566_L3-12《日為》天然?源(160g/包)_28_1323_餅乾_蘇打餅
567,L3-13,《台鹽》海鹽蘇打餅乾(168公克/盒),55,1938.75,台鹽,11,7.5,23.5,餅乾_蘇打餅,葷食,168,567_L3-13《台鹽》海鹽蘇打餅乾(168公克/盒)_55_1938.75_餅乾_蘇打餅
570,L3-16,《掬水軒》高纖蘇打餅(150g/盒),39,864,掬水軒,12,6,12,餅乾_蘇打餅,葷食,150,570_L3-16《掬水軒》高纖蘇打餅(150g/盒)_39_864_餅乾_蘇打餅
571,L3-17,《喜年來》牛奶營養餅(180g/盒),55,2062.5,喜年來,12.5,7.5,22,餅乾_蘇打餅,葷食,180,571_L3-17《喜年來》牛奶營養餅(180g/盒)_55_2062.5_餅乾_蘇打餅
574,L3-20,《喜年來》亞麻仁蕎麥蘇打餅乾超值包(207g/盒),59,1940.63,喜年來,11.5,7.5,22.5,餅乾_蘇打餅,葷食,207,574_L3-20《喜年來》亞麻仁蕎麥蘇打餅乾超值包(207g/盒)_59_1940.625_餅乾_蘇打餅
576,L3-22,《義美》健康取向蘇打餅乾(205g/盒),34,1358.5,義美,11,6.5,19,餅乾_蘇打餅,葷食,205,576_L3-22《義美》健康取向蘇打餅乾(205g/盒)_34_1358.5_餅乾_蘇打餅
577,L3-23,《義美》天然取向蘇打餅乾-紫菜(140g/盒),28,1323,義美,21,9,7,餅乾_蘇打餅,葷食,140,577_L3-23《義美》天然取向蘇打餅乾-紫菜(140g/盒)_28_1323_餅乾_蘇打餅
579,L3-25,《義美》芝麻燕麥多穀物蘇打餅乾(135g/盒),33,900,義美,10,5,18,餅乾_蘇打餅,葷食,135,579_L3-25《義美》芝麻燕麥多穀物蘇打餅乾(135g/盒)_33_900_餅乾_蘇打餅
581,L3-27,《優龍》ACE小麥胚芽餅(200g/盒),55,1391.5,優龍,23,5.5,11,餅乾_蘇打餅,葷食,200,581_L3-27《優龍》ACE小麥胚芽餅(200g/盒)_55_1391.5_餅乾_蘇打餅
582,L3-28,《優龍》迷你蘇打餅乾(128g/盒),55,1391.5,優龍,23,5.5,11,餅乾_蘇打餅,葷食,128,582_L3-28《優龍》迷你蘇打餅乾(128g/盒)_55_1391.5_餅乾_蘇打餅
583,L3-29,《優龍》ACE竹鹽蘇打餅乾(149g),50,1391.5,優龍,23,5.5,11,餅乾_蘇打餅,葷食,149,583_L3-29《優龍》ACE竹鹽蘇打餅乾(149g)_50_1391.5_餅乾_蘇打餅
584,L4-1,《Lay's樂事》樂事波樂九州岩燒海苔洋芋片(97g/包),35,2625,Lay's樂事,15,7,25,餅乾_洋芋片,葷食,97,584_L4-1《Lay's樂事》樂事波樂九州岩燒海苔洋芋片(97g/包)_35_2625_餅乾_洋芋片
585,L4-2,《Lay's樂事》泰國狠辣香炒蟹洋芋片(97g/包),35,2625,Lay's樂事,15,7,25,餅乾_洋芋片,葷食,97,585_L4-2《Lay's樂事》泰國狠辣香炒蟹洋芋片(97g/包)_35_2625_餅乾_洋芋片
590,L4-7,《Lay's樂事》火爆香辣洋芋片(97g/包),35,2625,Lay's樂事,15,7,25,餅乾_洋芋片,葷食,97,590_L4-7《Lay's樂事》火爆香辣洋芋片(97g/包)_35_2625_餅乾_洋芋片
595,L4-12,《Lay's樂事》泰國狠辣香炒蟹派對分享包(150g/包),55,2625,Lay's樂事,15,7,25,餅乾_洋芋片,葷食,150,595_L4-12《Lay's樂事》泰國狠辣香炒蟹派對分享包(150g/包)_55_2625_餅乾_洋芋片
597,L4-14,《Lay's樂事》瑞士香濃起司(43g/包),18,2625,Lay's樂事,15,7,25,餅乾_洋芋片,葷食,43,597_L4-14《Lay's樂事》瑞士香濃起司(43g/包)_18_2625_餅乾_洋芋片
598,L4-15,《Lay's樂事》九州岩燒海苔(43g/包),18,2625,Lay's樂事,15,7,25,餅乾_洋芋片,葷食,43,598_L4-15《Lay's樂事》九州岩燒海苔(43g/包)_18_2625_餅乾_洋芋片
599,L4-16,《Lay's樂事》美國經典原味派對分享包(150g/包),55,2625,Lay's樂事,15,7,25,餅乾_洋芋片,素食,150,599_L4-16《Lay's樂事》美國經典原味派對分享包(150g/包)_55_2625_餅乾_洋芋片
602,L4-19,《湖池屋》卡辣姆久V感厚切 派對分享包(160g/包),55,4104,湖池屋,19,8,27,餅乾_洋芋片,葷食,160,602_L4-19《湖池屋》卡辣姆久V感厚切 派對分享包(160g/包)_55_4104_餅乾_洋芋片
603,L4-20,《湖池屋》卡辣姆久-卡辣海苔洋芋片(82g/包),33,4104,湖池屋,19,8,27,餅乾_洋芋片,葷食,82,603_L4-20《湖池屋》卡辣姆久-卡辣海苔洋芋片(82g/包)_33_4104_餅乾_洋芋片
604,L4-21,《湖池屋》卡辣姆久洋芋片(82g/包),39,4104,湖池屋,19,8,27,餅乾_洋芋片,素食,82,604_L4-21《湖池屋》卡辣姆久洋芋片(82g/包)_39_4104_餅乾_洋芋片
605,L4-22,《湖池屋》卡辣姆久派對分享包(160g/包),59,4104,湖池屋,19,8,27,餅乾_洋芋片,葷食,160,605_L4-22《湖池屋》卡辣姆久派對分享包(160g/包)_59_4104_餅乾_洋芋片
607,L4-24,《華元》卡辣姆久總匯披薩厚切洋芋片(78g/包),33,2625,華元,15,7,25,餅乾_洋芋片,葷食,78,607_L4-24《華元》卡辣姆久總匯披薩厚切洋芋片(78g/包)_33_2625_餅乾_洋芋片
608,L4-25,《華元》波的多洋芋片-黑胡椒牛排(82g/包),33,2625,華元,15,7,25,餅乾_洋芋片,葷食,82,608_L4-25《華元》波的多洋芋片-黑胡椒牛排(82g/包)_33_2625_餅乾_洋芋片
610,L4-27,《華元》波的多厚切洋芋片-蚵仔煎辣味(82g/包),34,2625,華元,15,7,25,餅乾_洋芋片,葷食,82,610_L4-27《華元》波的多厚切洋芋片-蚵仔煎辣味(82g/包)_34_2625_餅乾_洋芋片
611,L4-28,《華元》波的多歡樂派對包-蚵仔煎辣味(180g/包),59,2625,華元,15,7,25,餅乾_洋芋片,葷食,180,611_L4-28《華元》波的多歡樂派對包-蚵仔煎辣味(180g/包)_59_2625_餅乾_洋芋片
613,L4-30,《華元》波的多歡樂派對包-黑胡椒牛排(195g/包),55,2625,華元,15,7,25,餅乾_洋芋片,葷食,195,613_L4-30《華元》波的多歡樂派對包-黑胡椒牛排(195g/包)_55_2625_餅乾_洋芋片
614,L4-31,《華元》波的多歡樂派對包-蚵仔煎口味(180g/包),49,2625,華元,15,7,25,餅乾_洋芋片,葷食,180,614_L4-31《華元》波的多歡樂派對包-蚵仔煎口味(180g/包)_49_2625_餅乾_洋芋片
616,L4-33,《聯華》卡迪那厚切香辣(110g/包),39,2625,聯華,15,7,25,餅乾_洋芋片,葷食,110,616_L4-33《聯華》卡迪那厚切香辣(110g/包)_39_2625_餅乾_洋芋片
617,L4-34,《聯華》卡迪那鹽味(110g/包),39,2625,聯華,15,7,25,餅乾_洋芋片,葷食,110,617_L4-34《聯華》卡迪那鹽味(110g/包)_39_2625_餅乾_洋芋片
618,L4-35,《聯華》卡迪那台灣香芋脆片(80g/包),39,2625,聯華,15,7,25,餅乾_洋芋片,葷食,80,618_L4-35《聯華》卡迪那台灣香芋脆片(80g/包)_39_2625_餅乾_洋芋片
619,L4-36,《聯華》卡迪那德州薯條茄汁(100g/包),39,2625,聯華,15,7,25,餅乾_洋芋片,葷食,100,619_L4-36《聯華》卡迪那德州薯條茄汁(100g/包)_39_2625_餅乾_洋芋片
622,L4-39,《Pringles》品客洋芋片-洋蔥味(134公克/罐),49,1376,品客,8,8,21.5,餅乾_洋芋片,葷食,134,622_L4-39《Pringles》品客洋芋片-洋蔥味(134公克/罐)_49_1376_餅乾_洋芋片
623,L4-40,《Pringles》品客洋芋片-香辣口味(134公克/罐),53,1376,品客,8,8,21.5,餅乾_洋芋片,葷食,134,623_L4-40《Pringles》品客洋芋片-香辣口味(134公克/罐)_53_1376_餅乾_洋芋片
624,L4-41,《Pringles》品客洋芋片-香濃起司口味(134公克/罐,49,1376,品客,8,8,21.5,餅乾_洋芋片,葷食,134,624_L4-41《Pringles》品客洋芋片-香濃起司口味(134公克/罐_49_1376_餅乾_洋芋片
626,L4-43,《Jacker》傑可洋芋片-蕃茄(160g/罐),49,1376,Jacker洋芋,8,8,21.5,餅乾_洋芋片,葷食,160,626_L4-43《Jacker》傑可洋芋片-蕃茄(160g/罐)_49_1376_餅乾_洋芋片
627,L4-44,《Jacker》傑可洋芋片-起司味(160g/罐),49,1376,Jacker洋芋,8,8,21.5,餅乾_洋芋片,葷食,160,627_L4-44《Jacker》傑可洋芋片-起司味(160g/罐)_49_1376_餅乾_洋芋片
629,L4-46,《Jacker》傑可洋芋片-燒烤味(160公克/罐),49,1376,Jacker洋芋,8,8,21.5,餅乾_洋芋片,葷食,160,629_L4-46《Jacker》傑可洋芋片-燒烤味(160公克/罐)_49_1376_餅乾_洋芋片
630,L4-47,《Jacker》傑可洋芋片-香辣味(160公克/罐),49,1376,Jacker洋芋,8,8,21.5,餅乾_洋芋片,葷食,160,630_L4-47《Jacker》傑可洋芋片-香辣味(160公克/罐)_49_1376_餅乾_洋芋片
631,L4-48,《Jacker》傑可洋芋片-原味(160公克/罐),49,1376,Jacker洋芋,8,8,21.5,餅乾_洋芋片,葷食,160,631_L4-48《Jacker》傑可洋芋片-原味(160公克/罐)_49_1376_餅乾_洋芋片
632,L4-49,《Pringles》品客洋芋片-比薩口味(134公克/罐),55,1376,品客,8,8,21.5,餅乾_洋芋片,葷食,134,632_L4-49《Pringles》品客洋芋片-比薩口味(134公克/罐)_55_1376_餅乾_洋芋片
633,L4-50,《Pringles》品客洋芋片-碳烤BBQ口味(134公克/,55,1376,品客,8,8,21.5,餅乾_洋芋片,葷食,134,633_L4-50《Pringles》品客洋芋片-碳烤BBQ口味(134公克/_55_1376_餅乾_洋芋片
634,L4-51,《Lay's樂事》家庭號韓式香辣洋芋片(260g/盒),79,2310,Lay's樂事,21,5.5,20,餅乾_洋芋片,葷食,260,634_L4-51《Lay's樂事》家庭號韓式香辣洋芋片(260g/盒)_79_2310_餅乾_洋芋片
635,L4-52,《Lay's樂事》家庭號原味洋芋片(260g/盒),79,2310,Lay's樂事,21,5.5,20,餅乾_洋芋片,葷食,260,635_L4-52《Lay's樂事》家庭號原味洋芋片(260g/盒)_79_2310_餅乾_洋芋片
636,L4-53,《Lay's樂事》家庭號雞汁洋芋片(260g/盒),79,2310,Lay's樂事,21,5.5,20,餅乾_洋芋片,葷食,260,636_L4-53《Lay's樂事》家庭號雞汁洋芋片(260g/盒)_79_2310_餅乾_洋芋片
637,L4-54,《Lay's樂事》家庭號奶焗香蔥洋芋(260g/盒),79,2310,Lay's樂事,21,5.5,20,餅乾_洋芋片,葷食,260,637_L4-54《Lay's樂事》家庭號奶焗香蔥洋芋(260g/盒)_79_2310_餅乾_洋芋片
638,L4-55,《Lay's樂事》家庭號爆濃起司洋芋片(260g/盒),79,2625,Lay's樂事,15,7,25,餅乾_洋芋片,葷食,260,638_L4-55《Lay's樂事》家庭號爆濃起司洋芋片(260g/盒)_79_2625_餅乾_洋芋片
639,L5-1,《Crown》巧克力派(180g/盒),42,1328.25,Crown,23,5.5,10.5,餅乾_中西小點,葷食,180,639_L5-1《Crown》巧克力派(180g/盒)_42_1328.25_餅乾_中西小點
640,L5-2,《LOTTE》樂天蛋黃派(23gx6包/盒),59,1394.25,LOTTE樂天,13,5.5,19.5,餅乾_中西小點,葷食,138,640_L5-2《LOTTE》樂天蛋黃派(23gx6包/盒)_59_1394.25_餅乾_中西小點
642,L5-4,《LOTTE》樂天巧克力派(28gx6包/盒),43,1394.96,LOTTE樂天,23.5,5.3,11.2,餅乾_中西小點,葷食,168,642_L5-4《LOTTE》樂天巧克力派(28gx6包/盒)_43_1394.96_餅乾_中西小點
662,L5-24,《乖乖》夾心蛋糕-雞蛋牛奶(180g/盒),72,3064.75,乖乖,20.5,6.5,23,餅乾_中西小點,葷食,180,662_L5-24《乖乖》夾心蛋糕-雞蛋牛奶(180g/盒)_72_3064.75_餅乾_中西小點
664,L5-26,《奧利奧》巧心蛋糕(149g/盒),72,1462.5,奧利奧,26,4.5,12.5,餅乾_中西小點,葷食,149,664_L5-26《奧利奧》巧心蛋糕(149g/盒)_72_1462.5_餅乾_中西小點
668,L5-30,《義美》咖啡小泡芙(171g/盒),73,3082.75,義美,5.5,19,29.5,餅乾_中西小點,葷食,171,668_L5-30《義美》咖啡小泡芙(171g/盒)_73_3082.75_餅乾_中西小點
670,L5-32,《義美》雞蛋布丁小泡芙(171g/盒),70,3082.75,義美,5.5,19,29.5,餅乾_中西小點,葷食,171,670_L5-32《義美》雞蛋布丁小泡芙(171g/盒)_70_3082.75_餅乾_中西小點
672,L5-34,《義美》草莓小泡芙(171g/盒),70,3082.75,義美,5.5,19,29.5,餅乾_中西小點,葷食,171,672_L5-34《義美》草莓小泡芙(171g/盒)_70_3082.75_餅乾_中西小點
674,L5-36,《盛香珍》經典咖啡薄酥(180g/盒),59,2205,盛香珍,17.5,6,21,餅乾_中西小點,葷食,180,674_L5-36《盛香珍》經典咖啡薄酥(180g/盒)_59_2205_餅乾_中西小點
675,L5-37,《義美》草莓法蘭酥(90g/盒),53,2265.25,義美,17,6.5,20.5,餅乾_中西小點,葷食,90,675_L5-37《義美》草莓法蘭酥(90g/盒)_53_2265.25_餅乾_中西小點
677,L5-39,《義美》巧克力法蘭酥(90g/盒),53,2265.25,義美,17,6.5,20.5,餅乾_中西小點,葷食,90,677_L5-39《義美》巧克力法蘭酥(90g/盒)_53_2265.25_餅乾_中西小點
680,L5-42,《RITZ》麗滋香草夾心餅乾(261g/盒),90,1200,RITZ麗滋,15,16,5,餅乾_中西小點,葷食,261,680_L5-42《RITZ》麗滋香草夾心餅乾(261g/盒)_90_1200_餅乾_中西小點
685,L5-47,《Yu-ki》起司夾心餅(150g/盒),47,1551,Yu-ki,23.5,6,11,餅乾_中西小點,葷食,150,685_L5-47《Yu-ki》起司夾心餅(150g/盒)_47_1551_餅乾_中西小點
686,L5-48,《Yu-ki》檸檬夾心餅(150g/盒),49,1551,Yu-ki,23.5,6,11,餅乾_中西小點,葷食,150,686_L5-48《Yu-ki》檸檬夾心餅(150g/盒)_49_1551_餅乾_中西小點
687,L5-49,《宏亞》77牛奶巧菲斯(400g/包),69,2400,宏亞,20,30,4,餅乾_中西小點,葷食,400,687_L5-49《宏亞》77牛奶巧菲斯(400g/包)_69_2400_餅乾_中西小點
689,L5-51,《奇比樂》香草夾心餅乾(135g/包),39,700,奇比樂,14,5,10,餅乾_中西小點,葷食,135,689_L5-51《奇比樂》香草夾心餅乾(135g/包)_39_700_餅乾_中西小點
694,L5-56,《奧利奧》巧克力夾心隨手包9入(264.6g/盒),79,952,奧利奧,17,14,4,餅乾_中西小點,葷食,265,694_L5-56《奧利奧》巧克力夾心隨手包9入(264.6g/盒)_79_952_餅乾_中西小點
695,L5-57,《奧利奧》冰淇淋香橙三明治餅乾(411g/盒),93,1470,奧利奧,21,5,14,餅乾_中西小點,葷食,411,695_L5-57《奧利奧》冰淇淋香橙三明治餅乾(411g/盒)_93_1470_餅乾_中西小點
