序,產品代號,品名,單價,體積,廠牌,長,寬,高,種類,葷素,重量(g),"輸入格式(序,產品代碼+品名,單價,體積,種類)"
372,J2-17,《愛之味》甜八寶(380gx6罐/組),130,2592.00 ,愛之味,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,2280,372_J2-17《愛之味》甜八寶(380gx6罐/組)_130_2592_飲料_甜品_多入裝
373,J2-18,《愛之味》綠豆意人爽(340gx6罐/組),172,2592.00 ,愛之味,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,2040,373_J2-18《愛之味》綠豆意人爽(340gx6罐/組)_172_2592_飲料_甜品_多入裝
374,J2-19,《愛之味》薏仁寶(340g*6罐/組),172,2592.00 ,愛之味,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,2040,374_J2-19《愛之味》薏仁寶(340g*6罐/組)_172_2592_飲料_甜品_多入裝
375,J2-20,《午后時光》王室阿薩姆奶茶?(250ml*6包/組),51,1704.68 ,午后時光,19.1 ,10.5 ,8.5 ,飲料_甜品_多入裝,素食,1637,375_J2-20《午后時光》王室阿薩姆奶茶?(250ml*6包/組)_51_1704.675_飲料_甜品_多入裝
376,J2-21,《午后時光》奶香烏龍?(250mlx6包/組),49,1824.00 ,午后時光,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,376_J2-21《午后時光》奶香烏龍?(250mlx6包/組)_49_1824_飲料_甜品_多入裝
377,J2-22,《午后時光》奶香綠茶?(250mlx6包/組),43,1824.00 ,午后時光,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,377_J2-22《午后時光》奶香綠茶?(250mlx6包/組)_43_1824_飲料_甜品_多入裝
378,J2-23,《生活》泡沫百香綠茶?(250mlx6包/組),38 ,1824.00 ,生活,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,378_J2-23《生活》泡沫百香綠茶?(250mlx6包/組)_38_1824_飲料_甜品_多入裝
379,J2-24,《生活》泡沫花茶?(250mlx6包/組),38 ,1824.00 ,生活,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,379_J2-24《生活》泡沫花茶?(250mlx6包/組)_38_1824_飲料_甜品_多入裝
380,J2-25,《生活》泡沫紅茶?(250mlx6包/組),48 ,1824.00 ,生活,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,380_J2-25《生活》泡沫紅茶?(250mlx6包/組)_48_1824_飲料_甜品_多入裝
381,J2-26,《生活》泡沫綠茶?(250mlx6包/組),49 ,1824.00 ,生活,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,381_J2-26《生活》泡沫綠茶?(250mlx6包/組)_49_1824_飲料_甜品_多入裝
382,J2-27,《生活》泡沫綠茶?(250mlx6包/組),49 ,1824.00 ,生活,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,382_J2-27《生活》泡沫綠茶?(250mlx6包/組)_49_1824_飲料_甜品_多入裝
383,J2-28,《立頓》奶茶?(250mlx6包/組),45 ,1824.00 ,立頓,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,383_J2-28《立頓》奶茶?(250mlx6包/組)_45_1824_飲料_甜品_多入裝
384,J2-29,《立頓》奶茶巧克力?(250mlx6包/組),43 ,1824.00 ,立頓,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,384_J2-29《立頓》奶茶巧克力?(250mlx6包/組)_43_1824_飲料_甜品_多入裝
385,J2-30,《立頓》鮮漾奶綠?(250mlx6包/組),43 ,1824.00 ,立頓,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,385_J2-30《立頓》鮮漾奶綠?(250mlx6包/組)_43_1824_飲料_甜品_多入裝
386,J2-31,《立頓》檸檬茶?(250mlx6包/組),41 ,1824.00 ,立頓,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,386_J2-31《立頓》檸檬茶?(250mlx6包/組)_41_1824_飲料_甜品_多入裝
387,J2-32,《光泉》正庄冬瓜茶?(250ml*6包/組),56 ,1824.00 ,光泉,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,387_J2-32《光泉》正庄冬瓜茶?(250ml*6包/組)_56_1824_飲料_甜品_多入裝
388,J2-33,《光泉》茉莉茶園-茉香柚茶?(245ml*6包/組),42 ,1824.00 ,光泉,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1626,388_J2-33《光泉》茉莉茶園-茉香柚茶?(245ml*6包/組)_42_1824_飲料_甜品_多入裝
389,J2-34,《光泉》茉莉茶園-蜜茶?(245mlx6包/組),40 ,1824.00 ,光泉,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1626,389_J2-34《光泉》茉莉茶園-蜜茶?(245mlx6包/組)_40_1824_飲料_甜品_多入裝
390,J2-35,《光泉》茉莉綠茶?(245mlx6包/組),45 ,1824.00 ,光泉,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1626,390_J2-35《光泉》茉莉綠茶?(245mlx6包/組)_45_1824_飲料_甜品_多入裝
391,J2-36,《光泉》醇紅茶(微甜)?(250ml*6包/組),38 ,1824.00 ,光泉,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,391_J2-36《光泉》醇紅茶(微甜)?(250ml*6包/組)_38_1824_飲料_甜品_多入裝
392,J2-37,《光泉》醇綠茶(微甜)?(250ml*6包/組),42 ,1824.00 ,光泉,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,392_J2-37《光泉》醇綠茶(微甜)?(250ml*6包/組)_42_1824_飲料_甜品_多入裝
393,J2-38,《阿薩姆》奶茶?(250mlx6包/組),42 ,1750.28 ,阿薩姆,23.5 ,7.6 ,9.8 ,飲料_甜品_多入裝,素食,1637,393_J2-38《阿薩姆》奶茶?(250mlx6包/組)_42_1750.28_飲料_甜品_多入裝
394,J2-39,《阿薩姆》奶茶?(350mlx6包/組),84 ,1184.65 ,阿薩姆,14.5 ,9.5 ,8.6 ,飲料_甜品_多入裝,素食,1637,394_J2-39《阿薩姆》奶茶?(350mlx6包/組)_84_1184.65_飲料_甜品_多入裝
395,J2-40,《統一》麥香奶茶?(250ml*6包/組),46 ,1824.00 ,統一,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,395_J2-40《統一》麥香奶茶?(250ml*6包/組)_46_1824_飲料_甜品_多入裝
396,J2-41,《統一》麥香紅茶?(250ml*6包/組),43 ,1824.00 ,統一,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,396_J2-41《統一》麥香紅茶?(250ml*6包/組)_43_1824_飲料_甜品_多入裝
397,J2-42,《愛之味》麥仔茶?(250ml*6包/組),42 ,1824.00 ,愛之味,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,397_J2-42《愛之味》麥仔茶?(250ml*6包/組)_42_1824_飲料_甜品_多入裝
398,J2-43,《A+COCO》?椰活100%純椰子水(330ml*6罐),140,4068.96 ,A+COCO,19.6 ,12.0 ,17.3 ,飲料_甜品_多入裝,素食,2118,398_J2-43《A+COCO》?椰活100%純椰子水(330ml*6罐)_140_4068.96_飲料_甜品_多入裝
399,J2-44,《半天水》?鮮剖100%純椰子汁520ml*3罐/組?(520ml*3罐/組),109,2034.48 ,半天水,19.6 ,6.0 ,17.3 ,飲料_甜品_多入裝,素食,1804,399_J2-44《半天水》?鮮剖100%純椰子汁520ml*3罐/組?(520ml*3罐/組)_109_2034.48_飲料_甜品_多入裝
400,J2-45,《光泉》?正庄楊桃汁?(250ml*6包/組),46,1824.00 ,光泉,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,400_J2-45《光泉》?正庄楊桃汁?(250ml*6包/組)_46_1824_飲料_甜品_多入裝
401,J2-46,《光泉》?果汁時刻-芒芭柳汁?(250ml*6包/組),43,1824.00 ,光泉,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,401_J2-46《光泉》?果汁時刻-芒芭柳汁?(250ml*6包/組)_43_1824_飲料_甜品_多入裝
402,J2-47,《光泉》?果汁時刻-葡萄汁?(250ml*6包/組),43,1824.00 ,光泉,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,402_J2-47《光泉》?果汁時刻-葡萄汁?(250ml*6包/組)_43_1824_飲料_甜品_多入裝
403,J2-48,《光泉》?果汁時刻-蘋果汁?(250ml*6包/組),43,1824.00 ,光泉,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,403_J2-48《光泉》?果汁時刻-蘋果汁?(250ml*6包/組)_43_1824_飲料_甜品_多入裝
404,J2-49,《老北京御品》?酸梅湯?(300ml*6包/組),63,1824.00 ,老北京御品,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1931,404_J2-49《老北京御品》?酸梅湯?(300ml*6包/組)_63_1824_飲料_甜品_多入裝
405,J2-50,《波蜜》?100%蘋果葡萄汁?(160ml*6包/組),75,1140.00 ,波蜜,15.0 ,9.5 ,8.0 ,飲料_甜品_多入裝,素食,1079,405_J2-50《波蜜》?100%蘋果葡萄汁?(160ml*6包/組)_75_1140_飲料_甜品_多入裝
406,J2-51,《波蜜》?多果汁?(250mlx6包/組),45,1824.00 ,波蜜,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,406_J2-51《波蜜》?多果汁?(250mlx6包/組)_45_1824_飲料_甜品_多入裝
407,J2-52,《波蜜》?果菜汁BCE?(250ml*6包/組),50,1824.00 ,波蜜,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1637,407_J2-52《波蜜》?果菜汁BCE?(250ml*6包/組)_50_1824_飲料_甜品_多入裝
408,J2-53,《崇德發》?有機紅葡萄汁?(295ml*4入/組),169,2744.34 ,崇德發,12.7 ,14.7 ,14.7 ,飲料_甜品_多入裝,素食,1180,408_J2-53《崇德發》?有機紅葡萄汁?(295ml*4入/組)_169_2744.343_飲料_甜品_多入裝
409,J2-54,《黑松》?柳橙C?(300ml*6包/組),50,1824.00 ,黑松,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1965,409_J2-54《黑松》?柳橙C?(300ml*6包/組)_50_1824_飲料_甜品_多入裝
410,J2-55,《黑松》?葡萄C?(300mlx6包/組),50,1824.00 ,黑松,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1965,410_J2-55《黑松》?葡萄C?(300mlx6包/組)_50_1824_飲料_甜品_多入裝
411,J2-56,《黑松》?蜜桃C?(300mlx6包/組),51,1824.00 ,黑松,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1965,411_J2-56《黑松》?蜜桃C?(300mlx6包/組)_51_1824_飲料_甜品_多入裝
412,J2-57,《愛之味》?莎莎亞椰奶?(250ml*6包/組),90,1824.00 ,愛之味,19.0 ,8.0 ,12.0 ,飲料_甜品_多入裝,素食,1629,412_J2-57《愛之味》?莎莎亞椰奶?(250ml*6包/組)_90_1824_飲料_甜品_多入裝
413,J2-58,《義美》小寶吉純汁-葡萄?(125cc*6包/組),62,849.02 ,義美,14.4 ,8.8 ,6.7 ,飲料_甜品_多入裝,素食,854,413_J2-58《義美》小寶吉純汁-葡萄?(125cc*6包/組)_62_849.024_飲料_甜品_多入裝
414,J2-59,《義美》?小寶吉純汁-蘋果?(125cc*6包/組),62,849.02 ,義美,14.4 ,8.8 ,6.7 ,飲料_甜品_多入裝,素食,854,414_J2-59《義美》?小寶吉純汁-蘋果?(125cc*6包/組)_62_849.024_飲料_甜品_多入裝
415,J2-60,《義美》?寶吉純果汁- 柳橙綜合(125ml*6包/組),65,849.02 ,義美,14.4 ,8.8 ,6.7 ,飲料_甜品_多入裝,素食,854,415_J2-60《義美》?寶吉純果汁- 柳橙綜合(125ml*6包/組)_65_849.024_飲料_甜品_多入裝
416,J2-61,《鮮剖》?100%純椰子汁(有料)(520ml*3罐/組),109,2034.48 ,鮮剖,19.6 ,6.0 ,17.3 ,飲料_甜品_多入裝,素食,1804,416_J2-61《鮮剖》?100%純椰子汁(有料)(520ml*3罐/組)_109_2034.48_飲料_甜品_多入裝
417,J2-62,《囍瑞》?BIOES100%純天然紅葡萄果汁(200ml*6包/組),119,1550.40 ,囍瑞,15.2 ,12.0 ,8.5 ,飲料_甜品_多入裝,素食,1337,417_J2-62《囍瑞》?BIOES100%純天然紅葡萄果汁(200ml*6包/組)_119_1550.4_飲料_甜品_多入裝
418,J2-63,《七星》紅葡萄汽泡香檳(370ml瓶),78,1943.50 ,七星,6.5 ,13.0 ,23.0 ,飲料_甜品_多入裝,素食,370,418_J2-63《七星》紅葡萄汽泡香檳(370ml瓶)_78_1943.5_飲料_甜品_多入裝
419,J2-64,《七星》白葡萄汽泡香檳(370ml瓶),80,1943.50 ,七星,6.5 ,13.0 ,23.0 ,飲料_甜品_多入裝,素食,370,419_J2-64《七星》白葡萄汽泡香檳(370ml瓶)_80_1943.5_飲料_甜品_多入裝
420,J2-65,《七喜》汽水(330ml罐),72,1014.00 ,七喜,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,420_J2-65《七喜》汽水(330ml罐)_72_1014_飲料_甜品_多入裝
421,J2-66,《大西洋》蘋果西打(330ml罐),79,1014.00 ,大西洋,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,421_J2-66《大西洋》蘋果西打(330ml罐)_79_1014_飲料_甜品_多入裝
422,J2-67,《可口可樂》Zero(330ml罐),75,1014.00 ,可口可樂,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,422_J2-67《可口可樂》Zero(330ml罐)_75_1014_飲料_甜品_多入裝
423,J2-68,《可口可樂》可樂(330ml罐),75,1014.00 ,可口可樂,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,423_J2-68《可口可樂》可樂(330ml罐)_75_1014_飲料_甜品_多入裝
424,J2-69,《雪碧》雪碧汽水(330ml罐),75,1014.00 ,可口可樂,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,424_J2-69《雪碧》雪碧汽水(330ml罐)_75_1014_飲料_甜品_多入裝
425,J2-70,《芬達》橘子汽水(330ml罐),75,1014.00 ,可口可樂,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,425_J2-70《芬達》橘子汽水(330ml罐)_75_1014_飲料_甜品_多入裝
426,J2-71,《百事》可樂(330cc罐),74,1014.00 ,百事,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,426_J2-71《百事》可樂(330cc罐)_74_1014_飲料_甜品_多入裝
427,J2-72,《金車》奧利多(240ml罐),109,760.50 ,金車,6.5 ,13.0 ,9.0 ,飲料_甜品_多入裝,素食,274,427_J2-72《金車》奧利多(240ml罐)_109_760.5_飲料_甜品_多入裝
428,J2-73,《黑松》沙士(330ml罐),72,1014.00 ,黑松,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,428_J2-73《黑松》沙士(330ml罐)_72_1014_飲料_甜品_多入裝
429,J2-74,《黑松》沙士-加鹽(330ml罐),79,1014.00 ,黑松,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,429_J2-74《黑松》沙士-加鹽(330ml罐)_79_1014_飲料_甜品_多入裝
430,J2-75,《黑松》汽水(330ml罐),72,1014.00 ,黑松,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,430_J2-75《黑松》汽水(330ml罐)_72_1014_飲料_甜品_多入裝
431,J2-76,《維大力》加鹽沙士(330ml罐),79,1014.00 ,維大力,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,431_J2-76《維大力》加鹽沙士(330ml罐)_79_1014_飲料_甜品_多入裝
432,J2-77,《維大力》汽水(330ml瓶),72,1014.00 ,維大力,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,432_J2-77《維大力》汽水(330ml瓶)_72_1014_飲料_甜品_多入裝
433,J2-78,《維他露P》汽水(330ml罐),85,1014.00 ,維他露P,6.5 ,13.0 ,12.0 ,飲料_甜品_多入裝,素食,353,433_J2-78《維他露P》汽水(330ml罐)_85_1014_飲料_甜品_多入裝
434,K1-1,《味丹》味味A冬菜鴨肉冬粉(60gx3碗/組),55,4704.00 ,味丹,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,180,434_K1-1《味丹》味味A冬菜鴨肉冬粉(60gx3碗/組)_55_4704_泡麵_家庭號
435,K1-2,《味丹》味味A排骨雞麵(90gx3碗/組),55,4704.00 ,味丹,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,270,435_K1-2《味丹》味味A排骨雞麵(90gx3碗/組)_55_4704_泡麵_家庭號
436,K1-3,《味丹》味味一品皇朝牛筋麵(185gx2入/組),82,4704.00 ,味丹,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,370,436_K1-3《味丹》味味一品皇朝牛筋麵(185gx2入/組)_82_4704_泡麵_家庭號
437,K1-4,《味丹》味味一品原汁珍味牛肉麵(185gx2碗/組),80,4704.00 ,味丹,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,370,437_K1-4《味丹》味味一品原汁珍味牛肉麵(185gx2碗/組)_80_4704_泡麵_家庭號
438,K1-5,《味丹》味味一品原汁珍味爌肉麵(190gx2碗/組),80,4704.00 ,味丹,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,380,438_K1-5《味丹》味味一品原汁珍味爌肉麵(190gx2碗/組)_80_4704_泡麵_家庭號
439,K1-6,《味丹》味味一品極品紅燒牛肉麵(178g*2入/組),82,4704.00 ,味丹,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,356,439_K1-6《味丹》味味一品極品紅燒牛肉麵(178g*2入/組)_82_4704_泡麵_家庭號
440,K1-7,《味丹》雙響泡火山岩燒豚骨湯麵(110g*3桶/組),78,4704.00 ,味丹,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,330,440_K1-7《味丹》雙響泡火山岩燒豚骨湯麵(110g*3桶/組)_78_4704_泡麵_家庭號
441,K1-8,《味丹》雙響泡京醬牛肉桶麵(105gx3桶/組),74,4704.00 ,味丹,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,315,441_K1-8《味丹》雙響泡京醬牛肉桶麵(105gx3桶/組)_74_4704_泡麵_家庭號
442,K1-9,《味丹》雙響泡哈燒鮮辣牛肉湯麵(109g*3桶/組),78,4704.00 ,味丹,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,327,442_K1-9《味丹》雙響泡哈燒鮮辣牛肉湯麵(109g*3桶/組)_78_4704_泡麵_家庭號
443,K1-10,《味丹》雙響泡雞豬雙拼(125g*3入/組),78,4704.00 ,味丹,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,375,443_K1-10《味丹》雙響泡雞豬雙拼(125g*3入/組)_78_4704_泡麵_家庭號
444,K1-11,《味王》紅燒牛肉湯麵(85g*3入/組),52,4704.00 ,味王,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,255,444_K1-11《味王》紅燒牛肉湯麵(85g*3入/組)_52_4704_泡麵_家庭號
445,K1-12,《味王》香菇肉羹湯麵(88gx3入/組),56,4704.00 ,味王,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,264,445_K1-12《味王》香菇肉羹湯麵(88gx3入/組)_56_4704_泡麵_家庭號
446,K1-13,《味王》麻油雞絲湯麵(85g*3入/組),55,4704.00 ,味王,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,255,446_K1-13《味王》麻油雞絲湯麵(85g*3入/組)_55_4704_泡麵_家庭號
447,K1-14,《維力》一度贊老甕牛肉麵(185gx2碗/組),88,5206.25 ,維力,35.00 ,17.50 ,8.50 ,泡麵_家庭號,葷食,370,447_K1-14《維力》一度贊老甕牛肉麵(185gx2碗/組)_88_5206.25_泡麵_家庭號
448,K1-15,《維力》一度贊-沙茶牛肉麵(200gx2碗/組),96,5206.25 ,維力,35.00 ,17.50 ,8.50 ,泡麵_家庭號,葷食,400,448_K1-15《維力》一度贊-沙茶牛肉麵(200gx2碗/組)_96_5206.25_泡麵_家庭號
449,K1-16,《維力》一度贊-紅燒牛肉麵(200gx2碗/組),95,5206.25 ,維力,35.00 ,17.50 ,8.50 ,泡麵_家庭號,葷食,400,449_K1-16《維力》一度贊-紅燒牛肉麵(200gx2碗/組)_95_5206.25_泡麵_家庭號
450,K1-17,《維力》一度贊-爌肉麵(200g*2碗/組),88,5206.25 ,維力,35.00 ,17.50 ,8.50 ,泡麵_家庭號,葷食,400,450_K1-17《維力》一度贊-爌肉麵(200g*2碗/組)_88_5206.25_泡麵_家庭號
451,K1-18,《維力》大乾碗酒香椒麻雞風味麵(110g*2入/組),49,5206.25 ,維力,35.00 ,17.50 ,8.50 ,泡麵_家庭號,葷食,220,451_K1-18《維力》大乾碗酒香椒麻雞風味麵(110g*2入/組)_49_5206.25_泡麵_家庭號
452,K1-19,《維力》大乾麵-地獄辣椒(110gx2碗/組),45,5206.25 ,維力,35.00 ,17.50 ,8.50 ,泡麵_家庭號,葷食,220,452_K1-19《維力》大乾麵-地獄辣椒(110gx2碗/組)_45_5206.25_泡麵_家庭號
453,K1-20,《維力》大乾麵老北京炸醬麵(113gx2碗/組),48,5206.25 ,維力,35.00 ,17.50 ,8.50 ,泡麵_家庭號,葷食,226,453_K1-20《維力》大乾麵老北京炸醬麵(113gx2碗/組)_48_5206.25_泡麵_家庭號
454,K1-21,《維力》大乾麵-紅油擔擔(110gx2碗/組),45,5206.25 ,維力,35.00 ,17.50 ,8.50 ,泡麵_家庭號,葷食,220,454_K1-21《維力》大乾麵-紅油擔擔(110gx2碗/組)_45_5206.25_泡麵_家庭號
455,K1-22,《維力》中華特餐桶-麻辣豬肉麵(140g*2入/組),68,4075.50 ,維力,28.50 ,13.00 ,11.00 ,泡麵_家庭號,葷食,280,455_K1-22《維力》中華特餐桶-麻辣豬肉麵(140g*2入/組)_68_4075.5_泡麵_家庭號
456,K1-23,《維力》中華特餐桶-酸菜牛肉麵(140g*2入/組),72,4075.50 ,維力,28.50 ,13.00 ,11.00 ,泡麵_家庭號,葷食,280,456_K1-23《維力》中華特餐桶-酸菜牛肉麵(140g*2入/組)_72_4075.5_泡麵_家庭號
457,K1-24,《維力》中華特餐桶-蔥燒牛肉麵(145g*2入/組),70,4075.50 ,維力,28.50 ,13.00 ,11.00 ,泡麵_家庭號,葷食,290,457_K1-24《維力》中華特餐桶-蔥燒牛肉麵(145g*2入/組)_70_4075.5_泡麵_家庭號
458,K1-25,《維力》炸醬桶麵(90gx3桶/組),54,4704.00 ,維力,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,270,458_K1-25《維力》炸醬桶麵(90gx3桶/組)_54_4704_泡麵_家庭號
459,K1-26,《維力》真爽黑胡椒牛肉湯麵(90g×3入/組),46,4704.00 ,維力,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,270,459_K1-26《維力》真爽黑胡椒牛肉湯麵(90g×3入/組)_46_4704_泡麵_家庭號
460,K1-27,《維力》真爽豬肉湯麵(90g×3入/組),46,4704.00 ,維力,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,270,460_K1-27《維力》真爽豬肉湯麵(90g×3入/組)_46_4704_泡麵_家庭號
461,K1-28,《維力》素食炸醬桶(90g*3桶/組),62,4704.00 ,維力,42.00 ,14.00 ,8.00 ,泡麵_家庭號,葷食,270,461_K1-28《維力》素食炸醬桶(90g*3桶/組)_62_4704_泡麵_家庭號
462,K1-29,《雙響泡》勁濃豬肉湯麵(106g*3/組),80,6277.11 ,雙響泡,42.10 ,14.20 ,10.50 ,泡麵_家庭號,葷食,318,462_K1-29《雙響泡》勁濃豬肉湯麵(106g*3/組)_80_6277.11_泡麵_家庭號
463,L1-1,《小老板》厚片海苔-原味(36g/包,55,1330.00 ,小老板,14.0 ,5.0 ,19.0 ,餅乾_堅果海苔,素食,36,463_L1-1《小老板》厚片海苔-原味(36g/包_55_1330_餅乾_堅果海苔
464,L1-2,《小老板》厚片海苔-辣味(36g/包,55,1330.00 ,小老板,14.0 ,5.0 ,19.0 ,餅乾_堅果海苔,素食,36,464_L1-2《小老板》厚片海苔-辣味(36g/包_55_1330_餅乾_堅果海苔
465,L1-3,《小老板》厚片海苔-山葵味(36g/包),55,1330.00 ,小老板,14.0 ,5.0 ,19.0 ,餅乾_堅果海苔,素食,36,465_L1-3《小老板》厚片海苔-山葵味(36g/包)_55_1330_餅乾_堅果海苔
466,L1-4,《高岡屋》燒海苔(半切)(25.2g/包),65,598.00 ,高岡屋,23.0 ,2.0 ,13.0 ,餅乾_堅果海苔,素食,25,466_L1-4《高岡屋》燒海苔(半切)(25.2g/包)_65_598_餅乾_堅果海苔
467,L1-5,《高岡屋》味付半切海苔(29g/包),90,598.00 ,高岡屋,23.0 ,2.0 ,13.0 ,餅乾_堅果海苔,素食,29,467_L1-5《高岡屋》味付半切海苔(29g/包)_90_598_餅乾_堅果海苔
468,L1-6,《高岡屋》韓式海苔(5.4g*3包/組),40,990.00 ,高岡屋,11.0 ,6.0 ,15.0 ,餅乾_堅果海苔,素食,15,468_L1-6《高岡屋》韓式海苔(5.4g*3包/組)_40_990_餅乾_堅果海苔
469,L1-7,《高岡屋》味付海苔(隨身包)(3g*3包/組),35,990.00 ,高岡屋,11.0 ,6.0 ,15.0 ,餅乾_堅果海苔,素食,9,469_L1-7《高岡屋》味付海苔(隨身包)(3g*3包/組)_35_990_餅乾_堅果海苔
470,L1-8,《橘平屋》日式36束海苔經濟包(31.2g/包),109,1768.00 ,橘平屋,17.0 ,4.0 ,26.0 ,餅乾_堅果海苔,素食,21,470_L1-8《橘平屋》日式36束海苔經濟包(31.2g/包)_109_1768_餅乾_堅果海苔
471,L1-9,《元本山》海苔(5.2公克(6束入) *5包),99,3016.00 ,聯華,14.5 ,8.0 ,26.0 ,餅乾_堅果海苔,素食,25,471_L1-9《元本山》海苔(5.2公克(6束入) *5包)_99_3016_餅乾_堅果海苔
472,L1-10,《元本山》4切海苔(5包),50,990.00 ,聯華,11.0 ,6.0 ,15.0 ,餅乾_堅果海苔,素食,9,472_L1-10《元本山》4切海苔(5包)_50_990_餅乾_堅果海苔
473,L1-11,《元本山》野海苔(4切4枚*5包),49,990.00 ,聯華,11.0 ,6.0 ,15.0 ,餅乾_堅果海苔,素食,9,473_L1-11《元本山》野海苔(4切4枚*5包)_49_990_餅乾_堅果海苔
474,L1-12,《元本山》朝鮮海苔(10枚*3入/包),40,1248.00 ,聯華,26.0 ,4.0 ,12.0 ,餅乾_堅果海苔,素食,15,474_L1-12《元本山》朝鮮海苔(10枚*3入/包)_40_1248_餅乾_堅果海苔
475,L1-13,《元本山》對切海苔-芥末(31.2g/包),77,598.00 ,聯華,23.0 ,2.0 ,13.0 ,餅乾_堅果海苔,素食,31,475_L1-13《元本山》對切海苔-芥末(31.2g/包)_77_598_餅乾_堅果海苔
476,L1-14,《元本山》對切海苔-辣味(39g/包),77,598.00 ,聯華,23.0 ,2.0 ,13.0 ,餅乾_堅果海苔,素食,39,476_L1-14《元本山》對切海苔-辣味(39g/包)_77_598_餅乾_堅果海苔
477,L1-15,《元本山》朝鮮海苔(3切30枚/包),69,598.00 ,聯華,23.0 ,2.0 ,13.0 ,餅乾_堅果海苔,素食,40,477_L1-15《元本山》朝鮮海苔(3切30枚/包)_69_598_餅乾_堅果海苔
478,L1-16,《元本山》味付對切海苔(39g),75,598.00 ,聯華,23.0 ,2.0 ,13.0 ,餅乾_堅果海苔,素食,39,478_L1-16《元本山》味付對切海苔(39g)_75_598_餅乾_堅果海苔
